schema_id,dataset,features,raw_features,nb_features,nb_raw_features,num_valid_tests,num_invalid_tests,size_valid_tests,size_invalid_tests,full_size,stripped_size
Github_medium---o12288.json,Github_medium,['items'],"['$schema', 'properties', 'type', 'type:array', 'type:boolean', 'type:number', 'type:object', 'type:string']",1,8,2,2,2042,2439,1261,1212
Github_medium---o12289.json,Github_medium,['items'],"['$schema', 'properties', 'type', 'type:array', 'type:boolean', 'type:number', 'type:object', 'type:string']",1,8,2,2,2049,2039,1300,1177
Github_medium---o12296.json,Github_medium,"['$ref', 'format', 'format:date', 'format:datetime', 'format:uuid', 'items']","['$schema', 'definitions', 'id', 'properties', 'required', 'type', 'type:array', 'type:boolean', 'type:object', 'type:string']",6,10,0,0,0,0,1911,1276
Github_medium---o12378.json,Github_medium,"['format', 'format:partial-date']","['_requiredEmpty', 'properties', 'required', 'type', 'type:[]', 'type:null', 'type:object', 'type:string']",2,8,2,2,489,487,1553,526
Github_medium---o12455.json,Github_medium,"['$ref', 'additionalProperties', 'items', 'patternProperties']","['$schema', '_boolSchema', 'definitions', 'properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",4,10,2,2,794,574,983,859
Github_medium---o12456.json,Github_medium,"['$ref', '@minmaxItems', 'additionalProperties', 'enum', 'items', 'pattern', 'patternProperties']","['$schema', '_boolSchema', 'definitions', 'maxItems', 'minItems', 'properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",7,12,2,1,1408,982,2849,1544
Github_medium---o12458.json,Github_medium,"['$ref', '@minmaxInteger', 'additionalProperties', 'enum', 'patternProperties']","['$schema', '_boolSchema', 'definitions', 'minimum', 'properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",5,10,2,3,2163,2787,1549,1338
Github_medium---o12487.json,Github_medium,['additionalProperties'],"['$schema', '_boolSchema', 'id', 'properties', 'required', 'type', 'type:boolean', 'type:number', 'type:object', 'type:string']",1,10,1,1,236,262,1069,1069
Github_medium---o12496.json,Github_medium,['additionalProperties'],"['$schema', '_boolSchema', 'id', 'properties', 'type', 'type:object', 'type:string']",1,7,2,1,667,321,815,815
Github_medium---o12505.json,Github_medium,[],"['$schema', 'properties', 'required', 'type', 'type:boolean', 'type:object', 'type:string']",0,7,2,0,663,0,1192,413
Github_medium---o12562.json,Github_medium,"['@minmaxInteger', '@minmaxLength', 'enum', 'format', 'format:uri', 'format:utc-millisec', 'items', 'patternProperties']","['$schema', 'id', 'maxLength', 'maximum', 'minLength', 'minimum', 'properties', 'required', 'type', 'type:array', 'type:integer', 'type:object', 'type:string']",8,13,1,2,231,2966,1530,916
Github_medium---o12603.json,Github_medium,"['@minmaxInteger', '@minmaxLength', 'enum', 'items', 'pattern']","['$schema', 'maxLength', 'minLength', 'minimum', 'properties', 'required', 'type', 'type:array', 'type:boolean', 'type:integer', 'type:object', 'type:string']",5,12,2,4,799,1632,2403,981
Github_medium---o12605.json,Github_medium,"['@minmaxInteger', 'items', 'pattern']","['$schema', 'minimum', 'properties', 'required', 'type', 'type:array', 'type:integer', 'type:object', 'type:string']",3,9,2,7,332,1132,1209,520
Github_medium---o12610.json,Github_medium,"['@minmaxInteger', 'enum']","['$schema', 'maximum', 'minimum', 'properties', 'type', 'type:boolean', 'type:integer', 'type:object', 'type:string']",2,9,1,2,144,292,1303,509
Github_medium---o12618.json,Github_medium,"['$ref', 'items', 'pattern']","['$schema', 'definitions', 'properties', 'required', 'type', 'type:array', 'type:integer', 'type:object', 'type:string']",3,9,1,5,291,1382,703,703
Github_medium---o1262.json,Github_medium,"['@minmaxInteger', '@minmaxItems', '@minmaxLength', 'items']","['$schema', 'maxItems', 'maxLength', 'minItems', 'minimum', 'properties', 'required', 'type', 'type:array', 'type:boolean', 'type:integer', 'type:number', 'type:object', 'type:string']",4,14,2,9,388,1939,889,617
Github_medium---o12623.json,Github_medium,"['$ref', 'allOf', 'items', 'pattern']","['$schema', 'definitions', 'properties', 'required', 'type', 'type:[]', 'type:array', 'type:integer', 'type:object', 'type:string']",4,10,2,4,2761,5448,1877,1877
Github_medium---o12625.json,Github_medium,"['$ref', 'items', 'pattern']","['$schema', 'definitions', 'properties', 'required', 'type', 'type:array', 'type:integer', 'type:object', 'type:string']",3,9,2,5,1239,3081,952,952
Github_medium---o12641.json,Github_medium,"['additionalProperties', 'enum', 'format', 'format:url']","['$schema', '_boolSchema', 'properties', 'required', 'type', 'type:object', 'type:string']",4,7,2,1,267,164,610,374
Github_medium---o12971.json,Github_medium,"['additionalProperties', 'additionalProperties:object', 'enum', 'items']","['$schema', '_boolSchema', 'properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",4,8,2,6,492,1564,870,477
Github_medium---o13.json,Github_medium,"['enum', 'items', 'pattern']","['properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",3,6,1,1,487,611,611,611
Github_medium---o13093.json,Github_medium,"['$ref', '@siblingKeys', 'additionalProperties', 'items']","['$schema', '_boolSchema', 'definitions', 'properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",4,9,2,1,1094,567,693,587
Github_medium---o13095.json,Github_medium,['enum'],"['$schema', 'properties', 'required', 'type', 'type:boolean', 'type:object', 'type:string']",1,7,2,3,970,1346,1692,704
Github_medium---o13101.json,Github_medium,"['$ref', '@minmaxInteger', '@minmaxItems', '@minmaxLength', 'additionalProperties', 'items', 'pattern']","['$schema', '_boolSchema', 'definitions', 'id', 'maxItems', 'maxLength', 'maximum', 'minItems', 'minimum', 'properties', 'required', 'type', 'type:array', 'type:integer', 'type:object', 'type:string']",7,16,0,0,0,0,2026,1912
Github_medium---o13110.json,Github_medium,"['$ref', '@minmaxItems', 'items', 'pattern']","['$schema', 'definitions', 'id', 'minItems', 'properties', 'required', 'type', 'type:array', 'type:integer', 'type:number', 'type:object', 'type:string']",4,12,1,7,949,5685,1603,1166
Github_medium---o13131.json,Github_medium,"['$ref', '@siblingKeys', 'enum', 'oneOf']","['$schema', 'definitions', 'properties', 'required', 'type', 'type:[]', 'type:boolean', 'type:null', 'type:number', 'type:object', 'type:string']",4,11,1,1,702,692,994,919
Github_medium---o13135.json,Github_medium,"['$ref', '@minmaxItems', '@minmaxLength', 'additionalProperties', 'items']","['$schema', '_boolSchema', 'allOf:trivial', 'definitions', 'maxLength', 'minItems', 'minLength', 'properties', 'required', 'type', 'type:array', 'type:boolean', 'type:object', 'type:string']",5,14,2,7,766,2502,1135,574
Github_medium---o13136.json,Github_medium,"['$ref', '@minmaxLength', 'additionalProperties', 'items']","['$schema', '_boolSchema', 'allOf:trivial', 'definitions', 'minLength', 'properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",4,12,2,8,2213,9040,1395,645
Github_medium---o13137.json,Github_medium,"['$ref', '@minmaxLength', '@siblingKeys', 'additionalProperties', 'additionalProperties:object', 'enum', 'oneOf']","['$schema', '_boolSchema', 'allOf:trivial', 'definitions', 'minLength', 'properties', 'required', 'type', 'type:boolean', 'type:object', 'type:string']",7,11,0,0,0,0,1518,899
Github_medium---o13138.json,Github_medium,"['$ref', '@minmaxLength', 'additionalProperties', 'additionalProperties:object', 'enum']","['$schema', '_boolSchema', 'allOf:trivial', 'definitions', 'maxLength', 'minLength', 'properties', 'required', 'type', 'type:object', 'type:string']",5,11,1,7,765,5377,2305,912
Github_medium---o13149.json,Github_medium,['enum'],"['$schema', 'properties', 'required', 'type', 'type:boolean', 'type:integer', 'type:object', 'type:string']",1,8,1,1,193,184,1456,445
Github_medium---o13150.json,Github_medium,['enum'],"['$schema', 'properties', 'required', 'type', 'type:boolean', 'type:integer', 'type:object', 'type:string']",1,8,1,1,169,157,1256,404
Github_medium---o13189.json,Github_medium,"['@minmaxItems', '@minmaxLength', 'enum', 'items', 'pattern']","['$schema', 'minItems', 'minLength', 'properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",5,10,0,0,0,0,2167,1073
Github_medium---o1329.json,Github_medium,['items'],"['$schema', 'properties', 'type', 'type:[]', 'type:array', 'type:boolean', 'type:integer', 'type:null', 'type:object', 'type:string']",1,10,2,4,2015,3186,871,871
Github_medium---o1332.json,Github_medium,"['@minmaxLength', '@siblingKeys', 'enum', 'format', 'format:html-selector', 'format:path', 'oneOf']","['maxLength', 'minLength', 'properties', 'required', 'type', 'type:boolean', 'type:object', 'type:string']",7,8,2,1,690,341,2635,715
Github_medium---o13349.json,Github_medium,"['@minmaxInteger', 'items']","['$schema', 'minimum', 'properties', 'required', 'type', 'type:array', 'type:integer', 'type:object', 'type:string']",2,9,2,5,706,1767,1438,586
Github_medium---o13402.json,Github_medium,"['@minmaxItems', 'additionalItems', 'enum', 'items']","['$schema', '_boolSchema', 'minItems', 'properties', 'required', 'type', 'type:array', 'type:boolean', 'type:object', 'type:string']",4,10,2,0,999,0,1668,739
Github_medium---o13404.json,Github_medium,"['$ref', 'enum', 'items']","['$schema', 'definitions', 'properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",3,8,2,2,1554,1328,1498,806
Github_medium---o13655.json,Github_medium,"['$ref', '@minmaxLength', 'additionalProperties', 'enum', 'items', 'pattern']","['$schema', '_boolSchema', 'definitions', 'id', 'minLength', 'properties', 'required', 'type', 'type:array', 'type:boolean', 'type:object', 'type:string']",6,12,2,6,1265,3679,1830,1237
Github_medium---o13672.json,Github_medium,[],"['$schema', 'properties', 'type', 'type:boolean', 'type:integer', 'type:object', 'type:string']",0,7,2,3,488,796,548,548
Github_medium---o13692.json,Github_medium,"['$ref', 'items', 'pattern']","['$schema', 'definitions', 'properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",3,9,1,6,544,3525,2579,1332
Github_medium---o13694.json,Github_medium,"['$ref', '@siblingKeys', 'anyOf', 'enum', 'items', 'pattern']","['$schema', 'definitions', 'properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",6,9,2,4,1435,2759,2148,1274
Github_medium---o13695.json,Github_medium,"['$ref', '@minmaxInteger']","['$schema', 'definitions', 'minimum', 'properties', 'required', 'type', 'type:integer', 'type:number', 'type:object', 'type:string']",2,10,2,2,473,474,1348,892
Github_medium---o13945.json,Github_medium,"['additionalProperties', 'enum', 'items']","['_boolSchema', 'properties', 'type', 'type:array', 'type:object', 'type:string']",3,6,2,2,447,459,501,501
Github_medium---o13952.json,Github_medium,"['additionalProperties', 'items']","['_boolSchema', 'properties', 'type', 'type:array', 'type:object', 'type:string']",2,6,2,2,959,1067,524,524
Github_medium---o14076.json,Github_medium,"['@minmaxLength', 'enum', 'format', 'format:grid', 'format:table', 'items']","['minLength', 'properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",6,7,1,2,224,434,1981,652
Github_medium---o14405.json,Github_medium,"['@minmaxItems', 'additionalProperties', 'items', 'pattern', 'patternProperties']","['$schema', '_boolSchema', 'id', 'minItems', 'properties', 'required', 'type', 'type:array', 'type:integer', 'type:object', 'type:string']",5,11,2,3,743,1183,1399,1379
Github_medium---o14412.json,Github_medium,"['$ref', 'additionalProperties']","['$schema', '_boolSchema', 'definitions', 'properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",2,9,2,3,391,565,1074,850
Github_medium---o14421.json,Github_medium,"['$ref', '@minmaxInteger', '@minmaxItems', '@siblingKeys', 'additionalProperties', 'enum', 'format', 'format:date-time', 'items']","['$schema', '_boolSchema', 'maxItems', 'maximum', 'minItems', 'minimum', 'properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",9,13,2,1,448,223,932,894
Github_medium---o14426.json,Github_medium,"['$ref', '@minmaxItems', '@siblingKeys', 'additionalProperties', 'items']","['$schema', '_boolSchema', 'definitions', 'minItems', 'properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",5,10,2,4,542,877,1165,928
Github_medium---o14457.json,Github_medium,[],"['$schema', 'properties', 'required', 'type', 'type:array', 'type:boolean', 'type:integer', 'type:object', 'type:string']",0,9,2,2,1232,1141,1393,565
Github_medium---o14458.json,Github_medium,['items'],"['$schema', 'properties', 'required', 'type', 'type:array', 'type:boolean', 'type:integer', 'type:object', 'type:string']",1,9,1,3,1044,1423,1669,658
Github_medium---o14459.json,Github_medium,[],"['$schema', 'properties', 'required', 'type', 'type:array', 'type:boolean', 'type:integer', 'type:object', 'type:string']",0,9,2,2,1010,1016,1487,609
Github_medium---o14466.json,Github_medium,['items'],"['$schema', 'properties', 'required', 'type', 'type:array', 'type:boolean', 'type:integer', 'type:object', 'type:string']",1,9,1,1,707,337,922,416
Github_medium---o14473.json,Github_medium,[],"['$schema', 'properties', 'required', 'type', 'type:array', 'type:boolean', 'type:integer', 'type:object', 'type:string']",0,9,2,2,1339,1094,1050,445
Github_medium---o14474.json,Github_medium,['items'],"['$schema', 'properties', 'required', 'type', 'type:array', 'type:boolean', 'type:integer', 'type:object', 'type:string']",1,9,1,2,819,681,1372,538
Github_medium---o14475.json,Github_medium,[],"['$schema', 'properties', 'required', 'type', 'type:array', 'type:boolean', 'type:integer', 'type:object', 'type:string']",0,9,2,3,1256,1747,1289,513
Github_medium---o14478.json,Github_medium,['items'],"['$schema', 'properties', 'required', 'type', 'type:array', 'type:boolean', 'type:integer', 'type:object', 'type:string']",1,9,1,2,451,448,943,480
Github_medium---o14497.json,Github_medium,"['@minmaxItems', 'items']","['$schema', 'minItems', 'properties', 'required', 'type', 'type:array', 'type:boolean', 'type:number', 'type:object']",2,9,2,6,782,1505,1743,803
Github_medium---o14512.json,Github_medium,['patternProperties'],"['$schema', 'properties', 'required', 'type', 'type:object', 'type:string']",1,6,2,1,462,279,776,596
Github_medium---o14633.json,Github_medium,"['additionalProperties', 'enum', 'items']","['$schema', '_boolSchema', 'properties', 'type', 'type:array', 'type:integer', 'type:object', 'type:string']",3,8,2,3,2386,3082,1206,1154
Github_medium---o14742.json,Github_medium,['@minmaxInteger'],"['$schema', 'maximum', 'minimum', 'properties', 'required', 'type', 'type:boolean', 'type:integer', 'type:object', 'type:string']",1,10,2,0,539,0,1620,564
Github_medium---o14744.json,Github_medium,['additionalProperties'],"['$schema', '_boolSchema', 'definitions', 'properties', 'required', 'type', 'type:[]', 'type:null', 'type:number', 'type:object', 'type:string']",1,11,2,6,486,1511,1193,1011
Github_medium---o1505.json,Github_medium,"['$ref', '@minmaxInteger']","['$schema', 'definitions', 'id', 'minimum', 'properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",2,11,0,0,0,0,1675,877
Github_medium---o15102.json,Github_medium,['enum'],"['id', 'properties', 'required', 'type', 'type:integer', 'type:object', 'type:string']",1,7,1,2,123,255,751,225
Github_medium---o15131.json,Github_medium,[],"['_requiredEmpty', 'properties', 'required', 'type', 'type:boolean', 'type:object']",0,6,1,1,245,247,1950,458
Github_medium---o15172.json,Github_medium,"['@siblingKeys', 'additionalProperties', 'enum', 'format', 'format:date', 'items', 'oneOf']","['$schema', '_boolSchema', 'properties', 'required', 'type', 'type:[]', 'type:array', 'type:integer', 'type:object', 'type:string']",7,10,0,0,0,0,2182,1897
Github_medium---o15178.json,Github_medium,"['additionalProperties', 'enum', 'items', 'oneOf']","['$schema', '_boolSchema', 'properties', 'required', 'type', 'type:[]', 'type:array', 'type:integer', 'type:object', 'type:string']",4,10,2,2,1222,1521,996,978
